PlayerID,SportsDataID,Status,TeamID,Team,Jersey,PositionCategory,Position,MLBAMID,FirstName,LastName,BatHand,ThrowHand,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,ProDebut,Salary,PhotoUrl,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,UpcomingGameID,FanDuelName,DraftKingsName,YahooName,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,Experience,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
10006639,,Minors,15,SF,71.0,OF,RF,,Luigi,Rodriguez,L,R,71.0,160.0,,Santiago,,Dominican Republic,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,12385.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10006767,,Active,15,SF,13.0,OF,RF,596103.0,Austin,Slater,R,R,74.0,197.0,1992-12-13T00:00:00,Jacksonville,FL,USA,,Stanford,2017-06-02T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10006767.png,a94f3112-28dc-4fb4-a6d1-a73b5c738621,8742.0,13506.0,102573.0,602692.0,117211.0,,Scrambled,Scrambled,,Scrambled,80485.0,602692.0,10719.0,62967.0,Austin Slater,Austin Slater,Austin Slater,10000015,Austin Slater,602692.0,3,8270603.0,http://cdn.usatsimg.com/api/download/?imageID=15783448,http://cdn.usatsimg.com/api/download/?imageID=15783449,2021-03-23T20:11:55,2021-03-23T20:11:57
10006789,,Minors,15,SF,,P,P,,Jeff,Soptic,,,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,12235.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10006835,,Minors,15,SF,29.0,OF,CF,643565.0,Mike,Tauchman,L,L,74.0,220.0,1990-12-03T00:00:00,Palatine,IL,USA,,Bradley,2017-06-27T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10006835.png,24a794bb-adde-4f27-abb9-a762a6a4da2f,8852.0,13776.0,102608.0,737856.0,115453.0,,Scrambled,Scrambled,2021-07-16T00:00:00,Scrambled,80847.0,737856.0,10747.0,62967.0,Mike Tauchman,Mike Tauchman,Mike Tauchman,10000015,Mike Tauchman,737856.0,3,8273398.0,http://cdn.usatsimg.com/api/download/?imageID=15782724,http://cdn.usatsimg.com/api/download/?imageID=15782727,2021-03-23T18:46:55,2021-03-23T18:47:25
10006907,,Active,15,SF,62.0,P,SP,657277.0,Logan,Webb,R,R,74.0,220.0,1996-11-18T00:00:00,Rocklin,CA,USA,Rocklin (CA),None,2019-08-17T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10006907.png,72248e3e-3b0f-4523-9ff6-833aa33f3b32,10249.0,13478.0,,828873.0,117210.0,,Scrambled,Scrambled,,Scrambled,101839.0,828873.0,11235.0,62967.0,Logan Webb,Logan Webb,Logan Webb,10000015,Logan Webb,828873.0,1,8270611.0,http://cdn.usatsimg.com/api/download/?imageID=15783563,http://cdn.usatsimg.com/api/download/?imageID=15783565,2021-03-23T20:27:56,2021-03-23T20:27:59
10006946,,Minors,15,SF,,P,P,,Stetson,Woods,,,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,13507.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10006956,,Minors,15,SF,54.0,P,RP,572283.0,Madison,Younginer,R,R,76.0,195.0,,Augusta,GA,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10006956.png,8ab84642-c119-4ff5-acc5-6d846a036c45,,10991.0,102213.0,501522.0,109212.0,,Scrambled,Scrambled,,Scrambled,72677.0,501522.0,10360.0,62967.0,Madison Younginer,Madison Younginer,Madison Younginer,10000015,,,1,,,,,
10006977,,Active,15,SF,31.0,OF,CF,664774.0,LaMonte,Wade Jr.,L,L,73.0,205.0,1994-01-01T00:00:00,Baltimore,MD,USA,,Maryland,2019-06-28T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10006977.png,041632a9-afb2-4ec3-b1de-9b0bbe33ab64,,14203.0,,856280.0,133398.0,,Scrambled,Scrambled,2021-08-03T00:00:00,Scrambled,101787.0,856280.0,11174.0,62967.0,LaMonte Wade Jr.,LaMonte Wade Jr.,LaMonte Wade Jr.,10000015,LaMonte Wade Jr.,856280.0,1,8270610.0,http://cdn.usatsimg.com/api/download/?imageID=15783626,http://cdn.usatsimg.com/api/download/?imageID=15783625,2021-03-23T20:34:00,2021-03-23T20:33:59
10007107,,Minors,15,SF,,OF,RF,,Heath,Quinn,R,R,75.0,220.0,1995-06-07T00:00:00,Birmingham,AL,USA,,Samford,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,14281.0,,,118642.0,,Scrambled,Scrambled,,Scrambled,102404.0,737904.0,,62967.0,Heath Quinn,Heath Quinn,,10000015,,,,5991021.0,,,,
10007150,,Minors,15,SF,,P,P,,Matt,Lujan,,,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,14401.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10007154,,Minors,15,SF,,P,RP,657610.0,Trevor,Hildenberger,R,R,74.0,211.0,1990-12-15T00:00:00,San Jose,CA,USA,,California,2017-06-23T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10007154.png,293e6f4b-fdd7-4f45-a9ec-b865c3e09ea7,,14408.0,102603.0,829460.0,118534.0,,Scrambled,Scrambled,,Scrambled,80832.0,829460.0,10740.0,,Trevor Hildenberger,Trevor Hildenberger,Trevor Hildenberger,10000015,Trevor Hildenberger,829460.0,3,8271487.0,http://cdn.usatsimg.com/api/download/?imageID=15781012,http://cdn.usatsimg.com/api/download/?imageID=15781027,2021-03-23T12:47:04,2021-03-23T12:47:30
10007170,,Minors,15,SF,,P,RP,,Rodolfo,Martinez,R,R,74.0,200.0,1994-04-04T00:00:00,Boca Chica,,Dominican Republic,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,14424.0,,,118517.0,,Scrambled,Scrambled,,Scrambled,,,206642.0,62967.0,,,,10000015,,,,5990987.0,,,,
10007322,,Active,15,SF,39.0,IF,2B,642731.0,Thairo,Estrada,R,R,70.0,185.0,1996-02-22T00:00:00,Bejuma,,Venezuela,,None,2019-04-21T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10007322.png,2df4c1ae-3eb7-4009-a7ef-00335aa82893,,14569.0,102795.0,739620.0,133297.0,,Scrambled,Scrambled,,Scrambled,82613.0,739620.0,10923.0,,Thairo Estrada,Thairo Estrada,Thairo Estrada,10000015,Thairo Estrada,739620.0,1,8273036.0,http://cdn.usatsimg.com/api/download/?imageID=15783148,http://cdn.usatsimg.com/api/download/?imageID=15783146,2021-03-23T19:26:00,2021-03-23T19:25:56
10007336,,Minors,15,SF,72.0,P,RP,661536.0,Melvin,Adon,L,R,75.0,235.0,1994-06-09T00:00:00,Santo Domingo,,Dominican Republic,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10007336.png,9aa942a6-5a8d-4b37-b074-f53a523936ec,,14581.0,,873314.0,149824.0,,Scrambled,Scrambled,,Scrambled,,873314.0,11234.0,62967.0,,Melvin Adon,,10000015,Melvin Adon,873314.0,0,4504456.0,http://cdn.usatsimg.com/api/download/?imageID=14061028,,2020-02-18T22:32:01,
10007379,,Minors,15,SF,,P,RP,622338.0,Jesus,Liranzo,R,R,74.0,225.0,1995-03-07T00:00:00,La Romana,,Dominican Republic,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10007379.png,ebb9f968-5808-4a76-8b97-6da03be34aa9,,14609.0,102395.0,658076.0,116197.0,,Scrambled,Scrambled,,Scrambled,,658076.0,11186.0,62967.0,,Jesus Liranzo,,10000015,Jesus Liranzo,658076.0,,5990976.0,http://cdn.usatsimg.com/api/download/?imageID=12204321,http://cdn.usatsimg.com/api/download/?imageID=12382137,2019-02-21T14:53:34,2019-03-20T10:57:59
10007382,,Minors,15,SF,52.0,IF,3B,622497.0,Miguel,Gomez,S,R,70.0,185.0,1992-12-17T00:00:00,Santo Domingo,,Dominican Republic,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10007382.png,67b20059-dc41-42d5-9c5b-648088eb61a9,,14618.0,102434.0,657484.0,133166.0,,Scrambled,Scrambled,,Scrambled,81013.0,657484.0,10757.0,62967.0,Miguel Gómez,Miguel Gómez,Miguel Gómez,10000015,Miguel Gómez,1262382.0,2,7249.0,http://cdn.usatsimg.com/api/download/?imageID=10698689,http://cdn.usatsimg.com/api/download/?imageID=10736931,,
10007383,,60 Day Injury List,15,SF,54.0,P,RP,606625.0,Reyes,Moronta,R,R,71.0,241.0,1993-01-06T00:00:00,Santiago,,Dominican Republic,,None,2017-09-05T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10007383.png,8b063a57-ffb8-42a5-ab17-9027d86d1a3d,,14619.0,102436.0,597322.0,117452.0,,Scrambled,Scrambled,2021-08-01T00:00:00,Scrambled,80345.0,597322.0,10699.0,62967.0,Reyes Moronta,Reyes Moronta,Reyes Moronta,10000015,Reyes Moronta,597322.0,3,8270590.0,http://cdn.usatsimg.com/api/download/?imageID=15783660,http://cdn.usatsimg.com/api/download/?imageID=15783663,2021-03-23T20:37:26,2021-03-23T20:38:27
10007403,,Minors,15,SF,,IF,3B,666561.0,Jae-Gyun,Hwang,R,R,72.0,215.0,1987-07-28T00:00:00,Seoul,,South Korea,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10007403.png,e983f306-f883-47ed-92d0-a511f94711ad,8688.0,14622.0,102611.0,911625.0,,,Scrambled,Scrambled,,Scrambled,79786.0,911625.0,10652.0,62967.0,Jae-gyun Hwang,Jae Gyun Hwang,Jae-gyun Hwang,10000015,Jae-gyun Hwang,872373.0,1,,,,,
10007405,,40 Man Active,15,SF,49.0,OF,RF,664041.0,Jaylin,Davis,R,R,73.0,190.0,1994-07-01T00:00:00,Greensboro,NC,USA,,Appalachian State,2019-09-04T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10007405.png,d3b261cb-af49-4004-8990-546e45be061c,,14645.0,,875397.0,150070.0,,Scrambled,Scrambled,,Scrambled,116888.0,875397.0,11656.0,62967.0,Jaylin Davis,Jaylin Davis,Jaylin Davis,10000015,Jaylin Davis,875397.0,1,8270560.0,http://cdn.usatsimg.com/api/download/?imageID=15783348,http://cdn.usatsimg.com/api/download/?imageID=15783359,2021-03-23T20:05:26,2021-03-23T20:06:11
10007413,,Minors,15,SF,,OF,OF,,Gio,Brusa,S,R,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,14679.0,,,150234.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,758905.0,,,,
10007422,,Minors,15,SF,89.0,OF,CF,,Ronnie,Jebavy,R,R,74.0,192.0,,Murfreesboro,TN,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,14681.0,,,118340.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,1,758936.0,,,,
10007538,,Minors,15,SF,70.0,OF,LF,663411.0,Joe,McCarthy,L,L,75.0,220.0,1994-02-23T00:00:00,Scranton,PA,USA,,Virginia,2020-07-23T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10007538.png,4e7fb843-93d4-4c71-9b8a-7fc502144d4b,,15036.0,,858039.0,118528.0,,Scrambled,Scrambled,,Scrambled,101853.0,858039.0,11242.0,62967.0,Joe McCarthy,Joe McCarthy,Joe McCarthy,10000015,Joe McCarthy,858039.0,0,8270587.0,http://cdn.usatsimg.com/api/download/?imageID=15783722,http://cdn.usatsimg.com/api/download/?imageID=15783724,2021-03-23T20:50:57,2021-03-23T20:51:30
10007540,,Minors,15,SF,83.0,P,RP,572406.0,Sam,Wolff,R,R,73.0,204.0,1991-04-14T00:00:00,Rapid City,SD,USA,,New Mexico,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10007540.png,e28102ec-b287-430b-b144-d6a477fef2bb,,15365.0,,503437.0,133272.0,,Scrambled,Scrambled,,Scrambled,135360.0,503437.0,,62967.0,Sam Wolff,Sam Wolff,,10000015,Sam Wolff,503437.0,,8270614.0,http://cdn.usatsimg.com/api/download/?imageID=15783747,http://cdn.usatsimg.com/api/download/?imageID=15783748,2021-03-23T20:52:56,2021-03-23T20:52:58
10007967,,Minors,15,SF,,P,RP,575070.0,Enderson,Franco,R,R,74.0,170.0,1992-12-29T03:00:00,Anaco,,Venezuela,,None,2019-09-18T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10007967.png,cff5450b-e7fa-482f-9109-bf8284c9f94f,,15869.0,,547840.0,110950.0,,Scrambled,Scrambled,,Scrambled,117196.0,547840.0,11660.0,62967.0,Enderson Franco,Enderson Franco,Enderson Franco,10000015,Enderson Franco,547840.0,1,4543933.0,http://cdn.usatsimg.com/api/download/?imageID=14060880,http://cdn.usatsimg.com/api/download/?imageID=12382849,2020-02-18T22:28:05,2019-03-20T11:12:43
10008077,,Active,15,SF,71.0,P,RP,643511.0,Tyler,Rogers,R,R,77.0,187.0,1990-12-17T03:00:00,Littleton,CO,USA,,Austin Peay State,2019-08-27T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10008077.png,d62161c0-7148-4a67-94da-b284eb458293,,16438.0,,739036.0,115788.0,,Scrambled,Scrambled,,Scrambled,116548.0,739036.0,11644.0,62967.0,Tyler Rogers,Tyler Rogers,Tyler Rogers,10000015,Tyler Rogers,739036.0,1,8270597.0,http://cdn.usatsimg.com/api/download/?imageID=15783499,http://cdn.usatsimg.com/api/download/?imageID=15783503,2021-03-23T20:19:26,2021-03-23T20:19:58
10008159,,Minors,15,SF,,IF,2B,,Peter,Maris,L,R,70.0,175.0,1993-09-16T00:00:00,Anaheim,CA,USA,,UC Santa Barbara,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,,,,118505.0,,Scrambled,Scrambled,,Scrambled,,,877608.0,62967.0,,,,10000015,,,,5990983.0,,,,
10008164,,Minors,15,SF,90.0,P,RP,593574.0,Luis,Gonzalez,L,L,74.0,170.0,1992-01-17T00:00:00,Valverde Mao,,Dominican Republic,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,,,,133386.0,,Scrambled,Scrambled,,Scrambled,,,,,,,,10000015,,,,8270572.0,http://cdn.usatsimg.com/api/download/?imageID=15783699,http://cdn.usatsimg.com/api/download/?imageID=15783700,2021-03-23T20:45:26,2021-03-23T20:45:54
10008320,,40 Man Active,15,SF,19.0,P,RP,605154.0,John,Brebbia,L,R,73.0,185.0,1990-05-30T00:00:00,Sharon,MA,USA,,Elon,2017-05-28T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10008320.png,12b36900-7ff0-40c9-9953-4cc86457b9a1,,14981.0,102567.0,577972.0,118342.0,,Scrambled,Scrambled,2021-06-20T00:00:00,Scrambled,80460.0,577972.0,10711.0,62967.0,John Brebbia,John Brebbia,John Brebbia,10000015,John Brebbia,577972.0,3,8270553.0,http://cdn.usatsimg.com/api/download/?imageID=15783799,http://cdn.usatsimg.com/api/download/?imageID=15783800,2021-03-23T20:59:05,2021-03-23T20:59:07
10008328,,40 Man Active,15,SF,56.0,P,RP,641793.0,Zack,Littell,R,R,76.0,220.0,1995-10-05T00:00:00,Mebane,NC,USA,Eastern Alamance (NC),None,2018-06-05T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10008328.png,fe0fc487-45d3-4178-9fd7-6c00025aff7e,9010.0,14992.0,102738.0,737929.0,115852.0,,Scrambled,Scrambled,,Scrambled,83166.0,737929.0,11035.0,62967.0,Zack Littell,Zack Littell,Zack Littell,10000015,Zack Littell,737929.0,2,8270582.0,http://cdn.usatsimg.com/api/download/?imageID=14095753,http://cdn.usatsimg.com/api/download/?imageID=14511408,2020-02-25T14:35:30,2020-07-13T12:49:05
10008352,,Minors,15,SF,,IF,3B,,Jacob,Gonzalez,R,R,75.0,190.0,1998-06-26T00:00:00,Scottsdale,AZ,USA,Chaparral (AZ),None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,14885.0,,,133739.0,,Scrambled,Scrambled,,Scrambled,102401.0,1055039.0,,62967.0,Jacob Gonzalez,Jacob Gonzalez,,10000015,,,,5990940.0,,,,
10008387,,Minors,15,SF,46.0,P,SP,,Garrett,Cave,R,R,,200.0,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,14922.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10008389,,Minors,15,SF,,P,P,,Jack,Conlon,,,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,15021.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10008390,,Minors,15,SF,63.0,P,SP,671288.0,Seth,Corry,L,L,74.0,195.0,,Highland,UT,USA,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,14862.0,,,,,Scrambled,Scrambled,,Scrambled,102562.0,1055141.0,,62967.0,Seth Corry,Seth Corry,,10000015,,,,,,,,
10008423,,Minors,15,SF,80.0,OF,CF,671218.0,Heliot,Ramos,R,R,72.0,188.0,1999-09-07T00:00:00,Humacao,,Puerto Rico,Leadership Christian Academy (PR),None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10008423.png,9374f764-2b83-4b88-a71f-c7563e9bb863,,14786.0,,1054992.0,133700.0,,Scrambled,Scrambled,,Scrambled,82642.0,1054992.0,,62967.0,Heliot Ramos,Heliot Ramos,,10000015,Heliot Ramos,1262681.0,,8270596.0,http://cdn.usatsimg.com/api/download/?imageID=15783544,http://cdn.usatsimg.com/api/download/?imageID=15783545,2021-03-23T20:25:27,2021-03-23T20:25:54
10008452,,Minors,15,SF,,IF,3B,,Will,Toffey,L,R,74.0,205.0,1994-12-31T00:00:00,Wareham,MA,USA,,Vanderbilt,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,14946.0,,829401.0,134019.0,,Scrambled,Scrambled,,Scrambled,102525.0,829401.0,,62967.0,Will Toffey,Will Toffey,,10000015,Will Toffey,829401.0,,6004304.0,,,,
10008555,,Minors,15,SF,91.0,IF,C,665648.0,Ricardo,Genovés,R,R,74.0,190.0,1999-05-14T00:00:00,Caracas,,Venezuela,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10008555.png,,,15136.0,,,150155.0,,Scrambled,Scrambled,,Scrambled,,,916844.0,62967.0,,,,10000015,,,,8270571.0,http://cdn.usatsimg.com/api/download/?imageID=15783467,http://cdn.usatsimg.com/api/download/?imageID=15783468,2021-03-23T20:13:59,2021-03-23T20:14:25
10008571,,Minors,15,SF,,P,RP,639373.0,Gerson,Bautista,R,R,75.0,195.0,1995-05-31T00:00:00,San Juan,,Dominican Republic,,None,2018-04-17T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10008571.png,8af38594-6d2d-4ffe-b51f-b2883e601bdc,,15152.0,102773.0,732755.0,146289.0,,Scrambled,Scrambled,,Scrambled,82997.0,732755.0,10996.0,,Gerson Bautista,Gerson Bautista,Gerson Bautista,10000015,Gerson Bautista,732755.0,2,8271757.0,http://cdn.usatsimg.com/api/download/?imageID=15774711,http://cdn.usatsimg.com/api/download/?imageID=15774715,2021-03-22T11:06:59,2021-03-22T11:07:32
10008627,,Minors,15,SF,,OF,CF,,Bryce,Johnson,S,R,73.0,195.0,1995-10-27T00:00:00,Cypress,TX,USA,,Sam Houston State,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,14966.0,,,134131.0,,Scrambled,Scrambled,,Scrambled,,,1055195.0,62967.0,,,,10000015,,,,5990970.0,,,,
10008629,,Suspended List,15,SF,78.0,P,SP,666619.0,Gregory,Santos,R,R,74.0,190.0,1999-08-28T00:00:00,San Cristobal,,Dominican Republic,,None,2021-04-22T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10008629.png,cb8fc26c-77fa-46fe-b9da-0bf7df7cd721,,15228.0,,,153878.0,,Scrambled,Scrambled,,Scrambled,102558.0,917162.0,11537.0,62967.0,Gregory Santos,Gregory Santos,Gregory Santos,10000015,,,0,8270600.0,http://cdn.usatsimg.com/api/download/?imageID=16004877,http://cdn.usatsimg.com/api/download/?imageID=16004878,2021-05-02T19:01:51,2021-05-02T19:02:44
10008685,,Minors,15,SF,,OF,OF,,Ismael,Munguia,,,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,15290.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10008686,,Minors,15,SF,82.0,P,SP,678906.0,Kai-Wei,Teng,R,R,76.0,260.0,1998-12-01T00:00:00,Taichung,,Taiwan,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10008686.png,,,15291.0,,,146593.0,,Scrambled,Scrambled,,Scrambled,,,1121182.0,62967.0,,,,10000015,,,,8270605.0,http://cdn.usatsimg.com/api/download/?imageID=15783574,http://cdn.usatsimg.com/api/download/?imageID=15783581,2021-03-23T20:29:30,2021-03-23T20:30:02
10008719,,40 Man Active,15,SF,14.0,IF,C,644433.0,Chadwick,Tromp,R,R,68.0,221.0,1995-03-21T00:00:00,Oranjestad,,Aruba,,None,2020-07-29T00:00:00,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10008719.png,7a30920a-f304-458b-a06c-89c68e873f80,,16644.0,,746793.0,117389.0,,Scrambled,Scrambled,,Scrambled,135310.0,746793.0,12009.0,,Chadwick Tromp,Chadwick Tromp,Chadwick Tromp,10000015,Chadwick Tromp,746793.0,1,8270606.0,http://cdn.usatsimg.com/api/download/?imageID=15783525,http://cdn.usatsimg.com/api/download/?imageID=15783522,2021-03-23T20:23:01,2021-03-23T20:22:58
10008730,,Minors,15,SF,87.0,P,RP,664202.0,Tyler,Cyr,R,R,74.0,211.0,1993-05-05T00:00:00,Fremont,CA,USA,,Embry-Riddle,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10008730.png,1d752a2a-615e-458f-b574-1ee98affbe35,,17028.0,,875270.0,118117.0,,Scrambled,Scrambled,,Scrambled,135309.0,875270.0,,62967.0,Tyler Cyr,Tyler Cyr,,10000015,Tyler Cyr,875270.0,,8270559.0,http://cdn.usatsimg.com/api/download/?imageID=15783389,http://cdn.usatsimg.com/api/download/?imageID=15783406,2021-03-23T20:07:35,2021-03-23T20:08:07
10008731,,Minors,15,SF,56.0,P,SP,,Derek,Rodriguez,R,R,73.0,190.0,1983-05-17T00:00:00,Apple Valley,CA,USA,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,1,,,,,
10008745,,Minors,15,SF,,OF,OF,,Diego,Rincones,,,,,,,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,15325.0,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10008856,,Minors,15,SF,,IF,SS,664031.0,Ryan,Howard,R,R,74.0,195.0,1994-07-25T00:00:00,St. Peters,MO,USA,,Missouri,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/10008856.png,,,,,,118831.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,5990965.0,http://cdn.usatsimg.com/api/download/?imageID=12212839,http://cdn.usatsimg.com/api/download/?imageID=12382949,2019-02-22T16:11:33,2019-03-20T11:14:37
10008870,,Minors,15,SF,,P,RP,,Ryan,Halstead,L,R,77.0,220.0,1992-05-13T00:00:00,Pomona,CA,USA,,Indiana,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,,,,118105.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,5990952.0,,,,
10008959,,Minors,15,SF,76.0,IF,SS,,Brandon,Van Horn,,,,,,,,,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,,,,118824.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,758992.0,,,,
10008960,,Minors,15,SF,21.0,IF,SS,,Dillon,Dobson,L,R,74.0,220.0,1993-08-21T00:00:00,Winston-Salem,NC,USA,,Appalachian State,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,1,,,,,
10008982,,Minors,15,SF,0.0,IF,3B,,T.J.,Bennett,L,R,,,,,,,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10009107,,Minors,15,SF,0.0,P,P,,Dillon,McNamara,R,R,,,,,,,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,,,,115671.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,758953.0,,,,
10009124,,Minors,15,SF,77.0,IF,C,,Connor,Sabanosh,R,R,,,,,,,,None,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,,,,,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,,,,,
10009126,,Minors,15,SF,,P,RP,,Patrick,Ruotolo,R,R,70.0,220.0,1995-01-16T00:00:00,Beverly,MA,USA,,Connecticut,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/mlb/low-res/0.png,,,,,,118817.0,,Scrambled,Scrambled,,Scrambled,,,,62967.0,,,,10000015,,,,5991042.0,,,,
